group,keywords,keyword_matches,gender,geo,multi_geo,csv_file,target_cpa,per_source_budget,max_bid,frequency_cap,max_daily_budget,variants,ios_version,android_version,ad_format,enabled,test_number
femdom,femdom chastity,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,sissy training,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,femdom cum eating,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,laughing,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,slave training,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,chastity tease,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,orgasm denial,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,femdom cuckold,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,sph,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,humiliation,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,latex catsuit,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,chastity cage,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,sissy chastity,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,feminization,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,male orgasm denial,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,sissy feminization,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,mistress male slave,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,fart domination,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,farts,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,farting,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,fart slave,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,face farting,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,gassy,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,girl fart,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ass smelling,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,girl farting,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,fart fetish,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,face fart,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,girls farting,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ass sniffing,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ass smothering,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,fart,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ass smother,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ass worship,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ass fetish,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,giantess vore,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,verbal humiliation,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,giantess pov,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,smother,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,vore,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ass grinding,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,pussy worship,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,weight gain,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,humiliatrix,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,cei joi,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,femdom mindfuck,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,pegging,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,femdom strapon,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,femboy pegging,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,amateur pegging,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,hard pegging,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,pegging pov,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,pegging his ass,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,pegging cum,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,femboy fucked,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,wife pegging husband,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,rough pegging,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,anal enema,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,strapon,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,sissy crossdress,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,sissy,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,sissy femboy,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,prostate massage,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,sissygasm,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,anal slave,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,prostate orgasm,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,prostate,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,she fucks him,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,prostate milking,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,bdsm anal,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,strap on,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,cock cage,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,femdom ruined orgasm,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,glove handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,post orgasm handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ruined handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,gloves handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,long nails handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ruined orgasm,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,femdom milking,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,handjob latex gloves,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,milking table,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,edging handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,post orgasm,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,cock milking,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,milking cock,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,post orgasm torture,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,best handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,cfnm handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,amateur handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,ruined,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,oil handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,milking,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,nurse handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,sensual handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,dirty talk handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,amateur cfnm,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,cfnm,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,slow handjob,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,cock massage,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
femdom,cfnm femdom,,all,US,,Native_Femdom_Dec25.csv,50,100,10,2,50,all mobile,>18.4,>11.0,Native,TRUE,3K
